Inukjuak (Que.),VN,55.63,23.3,
Inukjuak (Que.),TI,428.39,0.0,
Inuvik (N.W.T.),T,49.76,58.2,
"Inuvik, Unorganized (N.W.T.)",UNO,521689.33,0.0,
Invergordon No. 430 (Sask.),RM,853.55,0.8,
Invermay (Sask.),VL,1.22,232.0,
Invermay No. 305 (Sask.),RM,728.3,0.6,
Invermere (B.C.),DM,8.43,339.0,
Inverness (Que.),M,175.29,4.8,
"Inverness, Subd. A (N.S.)",SCM,2029.64,3.0,
"Inverness, Subd. B (N.S.)",SCM,751.88,7.7,
"Inverness, Subd. C (N.S.)",SCM,1033.22,3.7,
Iqaluit (Nvt.),T,52.34,100.0,
Irishtown-Summerside (Nfld.Lab.),T,11.89,109.6,
Irlande (Que.),M,109.42,8.7,
Irma (Alta.),VL,1.11,390.9,
Iroquois Falls (Ont.),T,599.42,8.7,
Irricana (Alta.),VL,1.83,567.8,
Isaac (Gale Lake) 8 (B.C.),R,0.74,0.0,
Isidore's Ranch 4 (B.C.),R,2.62,0.0,
Iskut 6 (B.C.),R,0.2,1394.8,
Island Lake (Alta.),SV,1.45,137.4,
Island Lake South (Alta.),SV,0.63,112.7,
Island View (Sask.),RV,0.43,80.9,
Isle aux Morts (Nfld.Lab.),T,7.66,106.2,
Islington 29 (Ont.),R,75.55,5.1,
Itaska Beach (Alta.),SV,0.28,35.3,
Ittatsoo 1 (B.C.),R,0.73,283.7,
Ituna (Sask.),T,1.53,463.2,
Ituna Bon Accord No. 246 (Sask.),RM,837.23,0.6,
Ivry-sur-le-Lac (Que.),M,30.58,13.1,
Ivujivik (Que.),VN,35.21,8.5,
Jackhead 43 (Man.),R,12.35,13.0,
Jackson's Arm (Nfld.Lab.),T,7.02,59.8,
James (Ont.),TP,86.19,5.4,
James Smith 100 (Sask.),R,72.1,8.7,
Jans Bay (Sask.),NV,5.94,33.3,
Jansen (Sask.),VL,0.85,185.2,
Janvier 194 (Alta.),R,16.25,15.5,
Jarvis Bay (Alta.),SV,0.55,226.7,
Jasper (Alta.),ID,925.43,4.5,
Jean Baptiste 28 (B.C.),R,1.63,3.1,
Jean Baptiste Gambler 183 (Alta.),R,1.9,88.9,
Jean Marie River (N.W.T.),SET,37.26,1.3,
Jocelyn (Ont.),TP,132.53,2.2,
Joe Batt's Arm-Barr'd Islands-Shoal Bay (Nfld.Lab.),T,26.02,34.2,
Joeyaska 2 (B.C.),R,1.33,27.9,
John d'Or Prairie 215 (Alta.),R,146.06,5.8,
Johnson (Ont.),TP,119.67,5.5,
Johnsons Crossing (Y.T.),SET,21.76,0.9,
Johnston (N.B.),PAR,359.18,1.9,
Johny Sticks 2 (B.C.),R,3.2,4.7,
Joliette (Que.),V,22.81,782.1,
Joly (Ont.),TP,193.82,1.5,
Jonquière (Que.),V,216.04,253.8,
Kahkewistahaw 72 (Sask.),R,77.9,4.9,
Kahmoose 4 (B.C.),R,0.22,300.1,
Kahnawake 14 (Que.)  ¶,R,51.2,0.0,Incompletely enumerated Indian reserve or Indian settlement.
Kahntah 3 (B.C.),R,3.81,1.3,
Kakisa (N.W.T.),SET,94.82,0.4,
Kamloops (B.C.),C,297.57,259.7,
Kamloops 1 (B.C.),R,137.21,10.3,
Kamouraska (Que.),M,43.51,16.1,
Kamsack (Sask.),T,5.85,343.2,
Kanaka Bar 1A (B.C.),R,0.82,64.5,
Kanaka Bar 2 (B.C.),R,0.52,19.3,
Kananaskis (Alta.),ID,4211.22,0.1,
Kanesatake (Que.)  ¶,R,8.96,0.0,Incompletely enumerated Indian reserve or Indian settlement.
Kangiqsualujjuaq (Que.),VN,35.05,20.3,
Kangiqsualujjuaq (Que.),TI,538.44,0.0,
Kangiqsujuaq (Que.),VN,12.56,42.7,
Kangiqsujuaq (Que.),TI,572.64,0.0,
Kangirsuk (Que.),VN,57.26,7.6,
Kangirsuk (Que.),TI,529.27,0.0,
Kannata Valley (Sask.),RV,0.63,154.9,
Kapasiwin (Alta.),SV,0.31,48.5,
Kapawe'no First Nation Lands (Freeman 150B) (Alta.),R,0.48,129.2,
Kapawe'no First Nation Lands (Grouard 230) (Alta.),R,8.04,0.0,
Kapawe'no First Nation Lands (Halcro 150C) (Alta.),R,0.38,0.0,
Kapawe'no First Nation Lands (Pakashan 150D) (Alta.),R,3.8,1.3,
Kapuskasing (Ont.),T,83.98,110.0,
Karlukwees 1 (B.C.),R,0.11,0.0,
Kars (N.B.),PAR,75.96,4.5,
Kasabonika Lake (Ont.),R,104.71,7.1,
Kaslo (B.C.),VL,2.8,368.4,
Katepwa Beach (Sask.),RV,2.89,65.4,
Katepwa South (Sask.),RV,1.87,23.5,
Katit 1 (B.C.),R,6.46,14.9,
Katzie 1 (B.C.),R,0.52,429.4,
Katzie 2 (B.C.),R,0.3,101.6,
Kawartha Lakes (Ont.),C,3059.22,22.6,
Kawawachikamach (Que.),TR,30.83,17.5,
Kawawachikamach (Que.),VK,242.09,0.0,
Kazabazua (Que.),M,174.41,4.5,
Kearney (Ont.),T,529.48,1.5,
Kebaowek (Que.),R,0.2,1221.6,
Kedgwick (N.B.),VL,4.26,278.0,
Keeler (Sask.),VL,1.02,14.7,
Keels (Nfld.Lab.),T,6.54,13.0,
Keeseekoose 66 (Sask.),R,41.9,12.4,
Keeseekoose 66A (Sask.),R,0.04,537.6,
Keeseekoose 66-CA-04 (Sask.),R,2.92,0.0,
Keeseekoose 66-CA-05 (Sask.),R,4.14,0.0,
Keeseekoose 66-CA-06 (Sask.),R,3.43,0.0,
Keeseekoose 66-KE-04 (Sask.),R,1.45,3.4,
Keeseekoose 66-KE-05 (Sask.),R,2.53,0.0,
Keeseekoowenin 61 (Man.),R,22.16,18.1,
Keeshan 9 (B.C.),R,1.31,0.0,
"Keewatin, Unorganized (Nvt.)",UNO,443359.63,0.0,
Kee-Way-Win (Ont.),R,189.78,1.4,
Kehiwin 123 (Alta.),R,79.56,12.5,
Kelliher (Sask.),VL,2.81,112.9,
Kellross No. 247 (Sask.),RM,836.32,0.6,
Kelowna (B.C.),C,211.22,455.9,
Kelsey (Carrot Valley) (Man.),RM,799.55,2.2,
Kelsey (Cranberry Portage) (Man.),RM,8.29,74.2,
Kelsey (Wanless) (Man.),RM,44.0,4.2,
Kelvington (Sask.),T,3.8,264.8,
Kelvington No. 366 (Sask.),RM,907.46,0.7,
Kenaston (Sask.),VL,0.96,292.5,
Kendal (Sask.),VL,0.65,127.5,
Kennedy (Sask.),VL,1.6,152.0,
Keno Hill (Y.T.),SET,53.87,0.4,
Kenora (Ont.),C,211.08,75.0,
Kenora 38B (Ont.),R,18.35,6.5,
"Kenora, Unorganized (Ont.)",UNO,401003.37,0.0,
Kenosee Lake (Sask.),VL,0.35,515.4,
Kensington (P.E.I.),T,1.99,697.6,
Kent (N.B.),PAR,839.79,3.0,
Kent (B.C.),DM,166.89,29.5,
Kentville (N.S.),T,17.35,323.3,
Keremeos (B.C.),VL,2.11,568.4,
Kerns (Ont.),TP,90.44,4.0,
Kerrobert (Sask.),T,7.49,148.4,
Kettle Point 44 (Ont.),R,8.38,98.1,
Key West No. 70 (Sask.),RM,824.88,0.5,
Keys No. 303 (Sask.),RM,661.61,0.7,
Khedive (Sask.),VL,0.66,22.7,
Kiamika (Que.),M,306.33,2.3,
"Killaloe, Hagarty and Richards (Ont.)",TP,395.91,6.3,
Killaly (Sask.),VL,2.58,35.3,
Killam (Alta.),T,4.53,221.4,
Killarney (Ont.),T,1513.3,0.3,
Killarney (Man.),T,5.04,440.7,
Kil-pah-las 3 (B.C.),R,0.2,49.9,
Kimberley (B.C.),C,58.31,111.2,
Kimmirut (Nvt.),HAM,2.27,191.1,
Kimosom Pwatinahk 203 (Deschambault Lake) (Sask.),R,8.04,111.4,
Kincaid (Sask.),VL,0.82,196.8,
Kincardine (Ont.),TP,578.38,19.1,
Kindersley (Sask.),T,12.54,362.6,
Kindersley No. 290 (Sask.),RM,2113.37,0.5,
King (Ont.),TP,333.04,55.6,
King George No. 256 (Sask.),RM,831.97,0.3,
Kingfisher Lake 1 (Ont.),R,7.75,47.5,
King's Cove (Nfld.Lab.),T,21.48,7.4,
King's Point (Nfld.Lab.),T,16.75,46.0,
"Kings, Royalty (P.E.I.)",LOT,14.76,17.4,
"Kings, Subd. A (N.S.)",SCM,1234.45,18.2,
"Kings, Subd. B (N.S.)",SCM,346.2,33.6,
"Kings, Subd. C (N.S.)",SCM,244.12,32.5,
"Kings, Subd. D (N.S.)",SCM,264.86,19.5,
Kingsbury (Que.),VL,6.09,23.2,
Kingsclear (N.B.),PAR,304.95,21.8,
Kingsclear 6 (N.B.),R,2.04,49.1,
Kingsey Falls (Que.),V,69.58,29.1,
Kingsley No. 124 (Sask.),RM,843.41,0.6,
Kingston (N.B.),PAR,200.48,14.1,
Kingston (Ont.),C,450.39,253.5,
Kingsville (Ont.),T,246.83,79.5,
Kinistin 91 (Sask.),R,35.55,7.2,
Kinistino (Sask.),T,0.89,790.7,
Kinistino No. 459 (Sask.),RM,949.14,0.9,
Kinkora (P.E.I.),COM,3.82,82.5,
Kinley (Sask.),VL,1.18,34.0,
Kinnear's Mills (Que.),M,94.07,3.9,
Kinuso (Alta.),VL,0.61,378.3,
Kipawa (Que.),M,36.76,14.2,
Kipling (Sask.),T,2.15,481.4,
Kippase 2 (B.C.),R,0.17,1619.5,
Kippens (Nfld.Lab.),T,14.32,125.9,
Kirkland (Que.),V,9.64,2119.5,
Kirkland Lake (Ont.),T,262.24,32.9,
Kisbey (Sask.),VL,2.77,71.7,
Kiskissink (Que.),UNO,1860.44,0.0,
Kispiox 1 (B.C.),R,12.15,53.6,
Kitamaat 2 (B.C.),R,1.78,287.6,
Kitasoo 1 (B.C.),R,3.14,93.9,
Kitchener (Ont.),C,136.86,1391.2,
Kitchenuhmaykoosib Aaki 84 (Big Trout Lake) (Ont.),R,319.85,1.4,
Kitcisakik (Que.),S-E,0.58,378.4,
Kitigan Zibi (Que.),R,172.07,6.3,
"Kitikmeot, Unorganized (Nvt.)",UNO,456263.15,0.0,
Kitimat (B.C.),DM,242.63,42.4,
Kitimat-Stikine A (B.C.),RDA,25391.77,0.0,
Kitimat-Stikine B (B.C.),RDA,7461.35,0.3,
Kitimat-Stikine C (Part 1) (B.C.),RDA,9682.62,0.3,
Kitimat-Stikine C (Part 2) (B.C.),RDA,18094.65,0.0,
Kitimat-Stikine D (B.C.),RDA,28300.85,0.0,
Kitimat-Stikine E (B.C.),RDA,16.37,273.3,
Kitsakie 156B (Sask.),R,1.06,527.6,
Kitscoty (Alta.),VL,1.54,436.1,
Kitsumkaylum 1 (B.C.),R,4.45,59.6,
Kitzowit 20 (B.C.),R,0.12,187.9,
Kivimaa-Moonlight Bay (Sask.),RV,0.55,77.0,
Klahkamich 17 (B.C.),R,0.12,676.9,
Klahkowit 5 (B.C.),R,0.79,0.0,
Kleetlekut 22 (B.C.),R,1.2,8.3,
Klehkoot 2 (B.C.),R,1.15,8.7,
Klickkumcheen 18 (B.C.),R,0.25,409.9,
Kloklowuck 7 (B.C.),R,0.85,5.9,
Kloo Lake (Y.T.),S-E,5.68,0.9,
Kluachon Lake 1 (B.C.),R,0.27,0.0,
Klukshu (Y.T.),S-E,5.04,0.0,
Kluskus 1 (B.C.),R,4.44,11.7,
Kneehill County (Alta.),MD,3380.05,1.6,
Kootenay 1 (B.C.),R,69.19,2.4,
Kootenay Boundary A (B.C.),RDA,238.54,8.3,
Kootenay Boundary B (B.C.),RDA,787.38,2.0,
Kootenay Boundary C (B.C.),RDA,530.61,2.7,
Kootenay Boundary D (B.C.),RDA,2116.43,1.5,
Kootenay Boundary E (B.C.),RDA,4307.49,0.5,
Kopchitchin 2 (B.C.),R,1.38,36.3,
Kowtain 17 (B.C.),R,0.21,109.7,
Krydor (Sask.),VL,0.82,30.3,
Kshish 4 (B.C.),R,2.72,21.3,
Kugaaruk (Nvt.),HAM,4.97,121.7,
Kugluktuk (Nvt.),HAM,549.61,2.2,
Kulkayu (Hartley Bay) 4 (B.C.),R,1.28,126.4,
Kulspai 6 (B.C.),R,0.04,2060.4,
Kumcheen 1 (B.C.),R,0.14,272.9,
Kuper Island 7 (B.C.),R,9.19,32.9,
Kushya Creek 7 (B.C.),R,0.79,0.0,
Kutawa No. 278 (Sask.),RM,421.22,0.7,
Kuthlalth 3 (B.C.),R,1.39,0.0,
Kuujjuaq (Que.),VN,292.71,6.6,
Kuujjuaq (Que.),TI,320.8,0.0,
Kuujjuarapik (Que.),VN,8.16,68.0,
Kuz Che 5 (B.C.),R,2.35,0.0,
Kwawkwawapilt 6 (B.C.),R,0.98,368.8,
Kyle (Sask.),T,1.01,474.0,
La Baie (Que.),V,262.67,75.9,
La Bostonnais (Que.),M,287.37,1.8,
La Broquerie (Man.),RM,578.2,5.0,
La Conception (Que.),M,129.23,8.1,
La Corne (Que.),M,310.44,2.0,
La Croche (Que.),M,400.56,1.4,
La Doré (Que.),P,289.55,5.4,
La Durantaye (Que.),P,34.82,20.4,
La Guadeloupe (Que.),VL,32.62,52.6,
La Loche (Sask.),NV,15.59,137.0,
La Macaza (Que.),M,162.78,6.2,
La Malbaie (Que.),V,459.35,19.9,
La Martre (Que.),M,173.24,1.5,
La Minerve (Que.),M,277.94,3.9,
La Morandière (Que.),M,410.61,0.7,
La Motte (Que.),M,176.76,2.3,
La Patrie (Que.),M,205.81,3.9,
La Pêche (Que.),M,581.57,11.1,
La Plaine (Que.),V,40.19,389.9,
La Plonge 192 (Sask.),R,89.26,1.3,
La Pocatière (Que.),V,21.73,207.9,
La Prairie (Que.),V,43.69,432.5,
La Présentation (Que.),P,94.48,19.9,
La Rédemption (Que.),P,117.66,4.6,
La Reine (Que.),M,97.35,4.0,
La Romaine (Que.),R,0.79,1196.1,
La Ronge (Sask.),T,11.78,231.5,
La Sarre (Que.),V,148.69,52.0,
La Trinité-des-Monts (Que.),P,234.26,1.3,
La Tuque (Que.),V,579.46,19.5,
La Vallee (Ont.),TP,237.26,4.5,
La Visitation-de-l'Île-Dupas (Que.),M,30.56,18.8,
La Visitation-de-Yamaska (Que.),M,42.69,9.2,
Labelle (Que.),M,198.59,11.4,
Labrador City (Nfld.Lab.),T,10.02,772.6,
Labrecque (Que.),M,153.8,8.4,
Lac Baker (N.B.),VL,4.02,56.2,
Lac Brochet 197A (Man.),R,4.99,126.2,
Lac des Mille Lacs 22A1 (Ont.),R,17.36,0.0,
Lac du Bonnet (Man.),RM,1100.14,2.2,
Lac du Bonnet (Man.),T,2.25,484.5,
Lac la Biche (Alta.),T,6.18,449.5,
Lac La Hache 220 (Sask.),R,106.44,9.2,
Lac La Ronge 156 (Sask.),R,9.1,129.7,
Lac Pelletier No. 107 (Sask.),RM,849.17,0.6,
Lac Seul 28 (Ont.),R,239.1,2.9,
Lac Ste. Anne County (Alta.),MD,2845.08,3.1,
Lac-Achouakan (Que.),UNO,227.35,0.0,
Lacadena No. 228 (Sask.),RM,1889.7,0.4,
L'Acadie (Que.),M,69.34,79.7,
Lac-Akonapwehikan (Que.),UNO,7.38,0.0,
Lac-à-la-Croix (Que.),UNO,224.46,0.0,
Lac-à-la-Tortue (Que.),M,53.44,56.9,
Lac-Alfred (Que.),UNO,77.21,0.0,
Lac-Ashuapmushuan (Que.),UNO,14998.66,0.0,
Lac-au-Brochet (Que.),UNO,9644.95,0.0,
Lac-au-Saumon (Que.),M,82.24,18.7,
Lac-aux-Sables (Que.),P,253.34,5.2,
Lac-Baker (N.B.),PAR,57.38,8.5,
Lac-Bazinet (Que.),UNO,1547.42,0.0,
Lac-Beauport (Que.),M,61.27,90.1,
Lac-Berlinguet (Que.),UNO,939.7,0.0,
Lac-Blanc (Que.),UNO,555.52,0.0,
Lac-Boisbouscache (Que.),UNO,99.39,0.0,
Lac-Bouchette (Que.),M,908.59,1.5,
Lac-Boulé (Que.),UNO,22.96,0.0,
Lac-Brome (Que.),V,205.13,26.5,
Lac-Cabasta (Que.),UNO,5.87,0.0,
Lac-Casault (Que.),UNO,1468.09,0.0,
Lac-Chicobi (Que.),UNO,721.96,0.3,
Lac-Croche (Que.),UNO,1686.49,0.0,
Lac-De La Bidière (Que.),UNO,1547.58,0.0,
Lac-Delage (Que.),V,1.52,294.4,
Lac-de-la-Maison-de-Pierre (Que.),UNO,478.27,0.0,
Lac-de-la-Pomme (Que.),UNO,50.5,0.0,
Lac-des-Aigles (Que.),M,87.05,7.5,
Lac-des-Cinq (Que.),UNO,291.89,0.0,
Lac-des-Dix-Milles (Que.),UNO,226.92,0.0,
Lac-des-Eaux-Mortes (Que.),UNO,925.3,0.0,
Lac-des-Écorces (Que.),VL,4.4,207.0,
Lac-des-Moires (Que.),UNO,113.34,0.0,
Lac-Despinassy (Que.),UNO,1858.77,0.0,
Lac-des-Plages (Que.),M,152.85,2.4,
Lac-des-Seize-Îles (Que.),M,9.07,26.7,
Lac-Devenyns (Que.),UNO,101.63,0.0,
Lac-Douaire (Que.),UNO,2015.7,0.0,
Lac-Drolet (Que.),M,124.07,9.4,
Lac-du-Cerf (Que.),M,73.13,5.7,
Lac-Duparquet (Que.),UNO,113.23,0.0,
Lac-du-Taureau (Que.),UNO,5.97,0.0,
Lac-Édouard (Que.),M,916.23,0.1,
Lac-Ernest (Que.),UNO,375.4,0.0,
Lac-Etchemin (Que.),V,5.23,434.8,
Lac-Fouillac (Que.),UNO,240.7,0.3,
Lac-Frontière (Que.),M,50.51,3.2,
Lac-Granet (Que.),UNO,234.85,0.4,
Lachenaie (Que.),V,42.07,516.0,
Lachine (Que.),V,17.83,2256.0,
Lac-Huron (Que.),UNO,964.14,0.0,
Lachute (Que.),V,108.65,107.0,
Lac-Jacques-Cartier (Que.),UNO,4149.72,0.0,
Lac-Jérôme (Que.),UNO,42690.65,0.0,
Lac-John (Que.),R,0.62,37.1,
Lac-Juillet (Que.),UNO,3030.78,0.0,
Lac-Kénogami (Que.),M,145.76,12.6,
Lac-Lapeyrère (Que.),UNO,385.35,0.0,
Lac-Legendre (Que.),UNO,705.16,0.0,
Lac-Lenôtre (Que.),UNO,1945.33,0.0,
Lac-Marguerite (Que.),UNO,818.74,0.0,
Lac-Masketsi (Que.),UNO,303.81,0.0,
Lac-Matapédia (Que.),UNO,71.86,0.0,
Lac-Matawin (Que.),UNO,771.63,0.0,
Lac-Mégantic (Que.),V,21.76,271.0,
Lac-Metei (Que.),UNO,71.91,0.0,
Lac-Minaki (Que.),UNO,82.07,0.0,
Lac-Ministuk (Que.),UNO,1481.53,0.0,
Lac-Moncouche (Que.),UNO,264.94,0.0,
Lac-Montanier (Que.),UNO,252.63,0.0,
Lac-Moselle (Que.),UNO,1152.75,0.0,
Lac-Nilgaut (Que.),UNO,9070.45,0.0,
Lac-Normand (Que.),UNO,2038.03,0.0,
Lacolle (Que.),VL,3.16,476.4,
Lacombe (Alta.),T,18.05,520.0,
Lacombe County (Alta.),CM,2781.66,3.7,
Lac-Oscar (Que.),UNO,1688.02,0.0,
Lac-Pellerin (Que.),UNO,58.7,0.0,
Lac-Pikauba (Que.),UNO,2461.22,0.0,
Lac-Poulin (Que.),VL,0.88,101.6,
Lac-Pythonga (Que.),UNO,5128.39,0.0,
Lac-Rapide (Que.)  ¶,R,1.05,0.0,Incompletely enumerated Indian reserve or Indian settlement.
Lac-Saguay (Que.),VL,171.2,2.2,
Lac-Saint-Charles (Que.),V,34.07,261.6,
Lac-Sainte-Marie (Que.),M,208.81,2.3,
Lac-Saint-Joseph (Que.),V,33.59,5.5,
Lac-Saint-Paul (Que.),M,173.32,2.5,
Lac-Santé (Que.),UNO,12.41,0.0,
Lac-Sergent (Que.),V,3.57,67.0,
Lac-Simon (Que.),M,97.26,7.0,
Lac-Simon (Que.),R,3.24,306.8,
Lac-Supérieur (Que.),M,369.88,3.9,
Lac-Surimau (Que.),UNO,170.23,0.0,
Lac-Tourlay (Que.),UNO,38.02,0.0,
Lac-Vacher (Que.),UNO,475.85,0.0,
Lac-Wagwabika (Que.),UNO,4.28,0.0,
Lac-Walker (Que.),UNO,17683.24,0.0,
Lac-Wapizagonke (Que.),UNO,110.62,0.0,
Ladysmith (B.C.),T,8.43,781.6,
Lafleche (Sask.),T,1.51,296.3,
Lafontaine (Que.),V,14.36,659.8,
Laforce (Que.),M,440.23,0.7,
Laird (Ont.),TP,102.02,10.0,
Laird (Sask.),VL,1.29,183.5,
Laird No. 404 (Sask.),RM,727.19,1.6,
Lajord No. 128 (Sask.),RM,943.88,1.1,
Lakahahmen 11 (B.C.),R,0.42,571.8,
Lake Alma (Sask.),VL,0.47,75.2,
Lake Alma No. 8 (Sask.),RM,822.38,0.4,
Lake Country (B.C.),DM,122.16,75.9,
Lake Cowichan (B.C.),T,8.25,342.7,
Lake Helen 53A (Ont.),R,0.15,1855.1,
Lake Johnston No. 102 (Sask.),RM,567.24,0.3,
Lake Laberge 1 (Y.T.),R,1.39,11.5,
Lake Lenore (Sask.),VL,0.97,323.8,
Lake Lenore No. 399 (Sask.),RM,723.81,0.7,
Lake of Bays (Ont.),TP,671.41,4.3,
Lake of the Rivers No. 72 (Sask.),RM,677.22,0.6,
Lake of the Woods (Ont.),TP,753.24,0.4,
Lake Of The Woods 31G (Ont.),R,0.72,0.0,
Lake Of The Woods 37 (Ont.),R,11.74,8.4,
Lakeland County (Alta.),MD,16292.7,0.3,
Lakeland No. 521 (Sask.),RM,494.06,1.3,
Lakeshore (Ont.),T,530.67,54.2,
Lakeside No. 338 (Sask.),RM,640.29,0.7,
Laketown 3 (B.C.),R,2.51,10.4,
Lakeview (Man.),RM,567.87,0.7,
Lakeview (Alta.),SV,0.33,45.5,
Lakeview No. 337 (Sask.),RM,724.92,0.7,
Lalemant (Que.),UNO,190.52,0.0,
Lamaline (Nfld.Lab.),T,81.69,4.2,
Lamarche (Que.),M,82.98,6.4,
Lambton (Que.),M,108.33,14.1,
Lambton Shores (Ont.),C,331.92,31.8,
Lamèque (N.B.),T,12.45,127.0,
Lamont (Alta.),T,3.98,425.6,
Lamont County (Alta.),CM,2402.1,1.7,
Lampman (Sask.),T,2.23,291.6,
Lanark Highlands (Ont.),TP,1033.37,4.6,
Lancer (Sask.),VL,1.33,56.2,
L'Ancienne-Lorette (Que.),V,7.63,2086.9,
Landis (Sask.),VL,0.8,200.6,
Landrienne (Que.),CT,276.83,3.9,
Lang (Sask.),VL,0.64,293.8,
L'Ange-Gardien (Que.),P,53.46,52.7,
L'Ange-Gardien (Que.),M,217.52,16.6,
Langenburg (Sask.),T,3.46,320.3,
Langenburg No. 181 (Sask.),RM,671.72,1.0,
Langford (Man.),RM,561.95,1.4,
Langford (B.C.),DM,39.36,478.6,
Langham (Sask.),T,3.92,292.0,
Langley (B.C.),DM,306.81,283.2,
Langley (B.C.),C,10.22,2312.9,
Langley 5 (B.C.),R,1.34,0.0,
Lanigan (Sask.),T,8.34,154.6,
L'Annonciation (Que.),VL,10.8,183.7,
Lanoraie (Que.),M,103.52,37.4,
Lansdowne (Man.),RM,766.29,1.1,
Lansdowne House (Ont.),S-E,1.09,247.8,
L'Anse-au-Clair (Nfld.Lab.),T,61.92,3.9,
L'Anse-au-Loup (Nfld.Lab.),T,3.48,182.6,
L'Anse-Saint-Jean (Que.),M,512.57,2.3,
Lantier (Que.),M,42.94,15.2,
Larder Lake (Ont.),TP,228.73,3.5,
Lark Harbour (Nfld.Lab.),T,13.79,44.4,
Larkspur (Alta.),SV,0.27,77.6,
Larouche (Que.),M,84.77,12.4,
LaSalle (Que.),V,16.75,4417.5,
LaSalle (Ont.),T,65.25,387.5,
L'Ascension (Que.),M,341.9,2.3,
L'Ascension-de-Notre-Seigneur (Que.),P,132.32,14.6,
L'Ascension-de-Patapédia (Que.),M,94.31,2.4,
LaScie (Nfld.Lab.),T,29.14,36.5,
Lashburn (Sask.),T,3.11,251.4,
L'Assomption (Que.),V,98.91,157.9,
Last Mountain Valley No. 250 (Sask.),RM,871.16,0.4,
Latchford (Ont.),T,5.46,66.5,
Laterrière (Que.),V,223.36,22.2,
Latulipe-et-Gaboury (Que.),CU,268.99,1.3,
Launay (Que.),CT,257.92,1.0,
Laurentian Hills (Ont.),T,640.41,4.3,
Laurentian Valley (Ont.),TP,552.42,15.8,
Laurier No. 38 (Sask.),RM,840.72,0.5,
Laurier-Station (Que.),VL,12.01,197.8,
Laurierville (Que.),M,106.97,14.3,
Laval (Que.),V,247.07,1388.3,
Lavaltrie (Que.),VL,2.81,2123.9,
L'Avenir (Que.),M,97.12,13.1,
Laverlochère (Que.),P,105.05,7.2,
Lawn (Nfld.Lab.),T,3.6,216.3,
Lawrence (Man.),RM,761.64,0.7,
Lawrenceville (Que.),VL,17.31,36.3,
Lawtonia No. 135 (Sask.),RM,845.27,0.5,
Lax Kw'alaams (B.C.),R,141.78,5.5,
Laxgalts'ap (B.C.),NVL,17.16,27.2,
Le Bic (Que.),M,82.06,35.0,
Le Gardeur (Que.),V,37.29,473.9,
Le Goulet (N.B.),VL,5.46,177.4,
Leader (Sask.),T,1.7,538.6,
Leading Tickles (Nfld.Lab.),T,26.73,16.9,
Leaf Rapids (Man.),T,1272.87,1.0,
Leamington (Ont.),T,262.45,103.4,
Leask (Sask.),VL,0.75,596.6,
Leask No. 464 (Sask.),RM,1253.44,0.6,
Lebel-sur-Quévillon (Que.),V,40.14,80.6,
Lebret (Sask.),VL,1.32,157.1,
Leclercville (Que.),M,136.57,4.3,
Leduc (Alta.),C,36.97,406.6,
Leduc County (Alta.),CM,2613.84,4.8,
Leeds and the Thousand Islands (Ont.),TP,606.91,14.9,
Lefebvre (Que.),M,65.72,12.3,
Legal (Alta.),T,2.55,414.3,
Lejeune (Que.),M,270.74,1.4,
Lemberg (Sask.),T,2.67,114.6,
Lemieux (Que.),M,74.69,4.6,
LeMoyne (Que.),V,1.0,4852.6,
Lennox Island 1 (P.E.I.),R,12.28,21.3,
Lennoxville (Que.),V,27.81,178.5,
Leon Creek 2 (B.C.),R,4.73,0.0,
Leoville (Sask.),VL,1.11,310.2,
L'Épiphanie (Que.),V,2.26,1861.5,
L'Épiphanie (Que.),P,54.22,54.1,
Lepreau (N.B.),PAR,209.34,4.1,
Leross (Sask.),VL,1.21,48.8,
Leroy (Sask.),T,1.06,389.0,
Leroy No. 339 (Sask.),RM,840.39,0.8,
Léry (Que.),V,10.57,224.9,
Les Bergeronnes (Que.),M,275.3,2.5,
Les Boules (Que.),M,34.41,11.7,
Les Cèdres (Que.),M,78.37,65.4,
Les Coteaux (Que.),M,11.62,259.1,
Les Éboulements (Que.),M,153.13,6.7,
Les Escoumins (Que.),M,271.72,7.8,
Les Hauteurs (Que.),M,102.28,5.8,
Les Méchins (Que.),M,441.7,2.8,
Leslie (Sask.),VL,0.63,47.8,
Leslie Beach (Sask.),RV,0.56,26.8,
Leslie-Clapham-et-Huddersfield (Que.),CU,462.01,1.9,
Lesser Slave River No.124 (Alta.),MD,10062.73,0.3,
Lestock (Sask.),VL,0.86,262.3,
L'Étang-du-Nord (Que.),M,25.76,114.3,
Lethbridge (Alta.),C,121.83,553.0,
Lethbridge County (Alta.),CM,2838.84,3.5,
Lévis (Que.),V,43.55,939.8,
Lewin's Cove (Nfld.Lab.),T,6.52,88.2,
Lewisporte (Nfld.Lab.),T,36.91,89.7,
Liard River 3 (B.C.),R,2.92,34.9,
Liberty (Sask.),VL,1.37,68.8,
L'Île-Bizard (Que.),V,22.77,608.7,
L'Île-Cadieux (Que.),V,0.57,224.0,
L'Île-d'Anticosti (Que.),M,7892.52,0.0,
L'Île-Dorval (Que.),V,0.18,0.0,
L'Île-du-Havre-Aubert (Que.),M,65.41,34.8,
L'Île-Perrot (Que.),V,5.56,1686.9,
Lillooet (B.C.),DM,27.18,100.8,
Lillooet 1 (B.C.),R,3.64,54.1,
